Fecha y Hora de Inicio (dd/MM/aaaa  HH:mm:ss),Fecha y Hora de Finalización (dd/MM/aaaa  HH:mm:ss),"O3 (ug/m3)
Condición Estándar",Velocidad del Viento (m/s),Dirección del viento (Grados),Temperatura 10cm (°C),Precipitación (mm),Presión atmosférica (mm Hg),Humedad Relativa 10m (%),Radiación Solar Global (W/m2)
01/27/2022 09:00:00 AM,01/27/2022 09:59:59 AM,55.726159,0.566667,162.182051,28.579487,0,758.301923,74.525641,101.653846
01/27/2022 10:00:00 AM,01/27/2022 10:59:59 AM,54.596218,0.423077,131.376923,31.292308,0,758.209615,64.246154,321.953846
01/27/2022 11:00:00 AM,01/27/2022 11:59:59 AM,55.297911,0.992105,212.634211,32.15,0,757.940132,64.239474,620.292105
01/27/2022 12:00:00 PM,01/27/2022 12:59:59 PM,55.955144,1.078947,212.889474,32.4,0,757.59079,62.702632,714.607895
01/27/2022 01:00:00 PM,01/27/2022 01:59:59 PM,55.704292,1.046154,213.225641,32.746154,0,757.046154,60.889744,659.982051
01/27/2022 02:00:00 PM,01/27/2022 02:59:59 PM,59.131808,1.064103,216.794872,33.492308,0,756.436539,57.84359,593.030769
01/27/2022 03:00:00 PM,01/27/2022 03:59:59 PM,64.867819,0.894595,270.378947,33.428947,0,756.080921,55.252632,380.21579
01/27/2022 04:00:00 PM,01/27/2022 04:59:59 PM,69.714402,0.925641,285.44359,31.982051,0,755.938462,58.097436,142.005128
01/27/2022 05:00:00 PM,01/27/2022 05:59:59 PM,72.651305,1.484615,295.548718,29.630769,0,756.128846,67.810256,44.920513
01/27/2022 06:00:00 PM,01/27/2022 06:59:59 PM,71.388583,2.2,309.275676,27.427027,0,756.488514,75.527027,0.686486
01/27/2022 07:00:00 PM,01/27/2022 07:59:59 PM,67.690558,1.879487,312.325641,26.597436,0,756.821154,78.9,0
01/27/2022 08:00:00 PM,01/27/2022 08:59:59 PM,65.170023,2.087179,310.130769,26.202564,0,757.309615,81.838462,0
01/27/2022 09:00:00 PM,01/27/2022 09:59:59 PM,64.337088,1.707692,317.912821,25.812821,0,757.726923,82.215385,0
01/27/2022 10:00:00 PM,01/27/2022 10:59:59 PM,61.13484,0.931579,330.757895,25.463158,0,757.908553,83.184211,0
01/27/2022 11:00:00 PM,01/27/2022 11:59:59 PM,58.739253,0.707692,311.912821,24.969231,0,757.609615,85.594872,0
01/28/2022 12:00:00 AM,01/28/2022 12:59:59 AM,58.626948,0.553846,267.579487,24.441026,0,757.251923,87.835897,0
01/28/2022 01:00:00 AM,01/28/2022 01:59:59 AM,58.963627,1.042105,316.702632,24.192105,0,756.888158,88.986842,0
01/28/2022 02:00:00 AM,01/28/2022 02:59:59 AM,59.730177,0.936842,319.926316,24.142105,0,756.418421,89.978947,0
01/28/2022 03:00:00 AM,01/28/2022 03:59:59 AM,61.086972,0.75641,327.951282,24.028205,0,756.165385,91.515385,0
01/28/2022 04:00:00 AM,01/28/2022 04:59:59 AM,61.584451,0.302632,67.510526,23.765789,0,756.225,92.881579,0
01/28/2022 05:00:00 AM,01/28/2022 05:59:59 AM,60.974484,0.205128,28.723077,23.123077,0,756.511539,94.987179,0
01/28/2022 06:00:00 AM,01/28/2022 06:59:59 AM,58.939114,0.448718,80.05641,22.851282,0,756.888462,95.735897,7.646154
01/28/2022 07:00:00 AM,01/28/2022 07:59:59 AM,54.016216,0.334211,59.042105,24.25,0,757.51579,93.363158,46.228947
01/28/2022 08:00:00 AM,01/28/2022 08:59:59 AM,48.557965,0.273684,53.113158,26.9,0,758.176974,81.478947,66.865789
01/28/2022 09:00:00 AM,01/28/2022 09:59:59 AM,45.155296,0.425641,96.438462,29.425641,0,758.586539,70.928205,111.4
01/28/2022 10:00:00 AM,01/28/2022 10:59:59 AM,45.046343,0.617949,125.358974,30.930769,0,758.528846,66.782051,286.776923
01/28/2022 11:00:00 AM,01/28/2022 11:59:59 AM,46.838529,0.955263,203.726316,30.65,0,758.149342,69.186842,441.668421
01/28/2022 12:00:00 PM,01/28/2022 12:59:59 PM,45.028232,1.105128,207.323077,31.661538,0,757.661539,65.384615,679.189744
01/28/2022 01:00:00 PM,01/28/2022 01:59:59 PM,50.858894,1.2,191.34359,32.3,0,757.092308,62.210256,716.441026
01/28/2022 02:00:00 PM,01/28/2022 02:59:59 PM,57.362094,1.044737,214.492105,32.176316,0,756.497368,61.813158,593.652632
01/28/2022 03:00:00 PM,01/28/2022 03:59:59 PM,65.129617,0.886842,247.523684,32.257895,0,756.126316,61.271053,387.068421
01/28/2022 04:00:00 PM,01/28/2022 04:59:59 PM,73.624613,0.982051,282.605128,31.025641,0,756.103846,64.661538,138.833333
01/28/2022 05:00:00 PM,01/28/2022 05:59:59 PM,78.752875,1.223077,299.330769,29.092308,0,756.371154,70.048718,51.046154
01/28/2022 06:00:00 PM,01/28/2022 06:59:59 PM,78.178906,1.578947,309.231579,27.018421,0,756.716447,78.681579,0.847368
01/28/2022 07:00:00 PM,01/28/2022 07:59:59 PM,73.784889,2,313.192308,26.179487,0,757.078846,83.138462,0
01/28/2022 08:00:00 PM,01/28/2022 08:59:59 PM,70.244781,1.933333,311.469231,25.992308,0,757.715385,84.428205,0
01/28/2022 09:00:00 PM,01/28/2022 09:59:59 PM,65.947863,2.121053,313.05,25.897368,0,758.261842,84.792105,0
01/28/2022 10:00:00 PM,01/28/2022 10:59:59 PM,62.233046,1.55,313.952632,25.557895,0,758.45329,85.460526,0
01/28/2022 11:00:00 PM,01/28/2022 11:59:59 PM,59.436446,1.871795,310.476923,25.382051,0,758.196154,85.620513,0
01/29/2022 12:00:00 AM,01/29/2022 12:59:59 AM,56.815746,1.989744,312.830769,25.212821,0,757.869231,85.353846,0
01/29/2022 01:00:00 AM,01/29/2022 01:59:59 AM,56.572709,1.418421,317.528947,24.973684,0,757.482237,85.986842,0
01/29/2022 02:00:00 AM,01/29/2022 02:59:59 AM,58.433168,0.95,320.071795,24.648718,0,757.232692,87.430769,0
01/29/2022 03:00:00 AM,01/29/2022 03:59:59 AM,61.459671,0.102564,72.630769,24.5,0,757.265385,88.248718,0
01/29/2022 04:00:00 AM,01/29/2022 04:59:59 AM,64.211492,0.45,221.96579,24.710526,0,757.353947,86.994737,0
01/29/2022 05:00:00 AM,01/29/2022 05:59:59 AM,64.487794,1.481579,312.373684,24.9,0,757.517763,85.244737,0
01/29/2022 06:00:00 AM,01/29/2022 06:59:59 AM,64.702017,1.569231,311.930769,24.902564,0,758.040385,85.95641,6.946154
01/29/2022 07:00:00 AM,01/29/2022 07:59:59 AM,64.719463,1.210256,302.661539,25.628205,0,758.859615,84.333333,58.987179
01/29/2022 08:00:00 AM,01/29/2022 08:59:59 AM,64.540524,1.976316,304.736842,27.218421,0,759.544737,77.557895,119.605263
01/29/2022 09:00:00 AM,01/29/2022 09:59:59 AM,64.415197,2.797436,308.720513,28.789744,0,759.926923,66.874359,221.110256
01/29/2022 10:00:00 AM,01/29/2022 10:59:59 AM,64.972206,2.279487,302.530769,30.551282,0,760.003846,60.835897,566.102564
01/29/2022 11:00:00 AM,01/29/2022 11:59:59 AM,67.241091,2.039474,301.194737,31.492105,0,759.694737,56.018421,734.063158
01/29/2022 12:00:00 PM,01/29/2022 12:59:59 PM,69.691333,2.352632,309.6,31.807895,0,759.069079,52.644737,756.821053
01/29/2022 01:00:00 PM,01/29/2022 01:59:59 PM,72.975694,2.061538,309.248718,32.476923,0,758.259615,48.179487,734.620513
01/29/2022 02:00:00 PM,01/29/2022 02:59:59 PM,78.20563,1.405128,287.628205,33.405128,0,757.332692,45.930769,624.928205
01/29/2022 03:00:00 PM,01/29/2022 03:59:59 PM,83.494555,1.042105,275.142105,32.686842,0,756.980921,49.676316,441.052632
01/29/2022 04:00:00 PM,01/29/2022 04:59:59 PM,87.33053,1.194872,275.464103,30.35641,0,757.042308,58.102564,135.297436
01/29/2022 05:00:00 PM,01/29/2022 05:59:59 PM,89.908039,1.405128,298.54359,28.320513,0,757.330769,64.030769,59.207692
01/29/2022 06:00:00 PM,01/29/2022 06:59:59 PM,90.319389,1.946154,307.292308,26.517949,0,757.594231,71.741026,0.810256
01/29/2022 07:00:00 PM,01/29/2022 07:59:59 PM,88.240815,2.015789,310.05,25.747368,0,758.064474,76.721053,0
01/29/2022 08:00:00 PM,01/29/2022 08:59:59 PM,84.486225,1.310526,310.157895,25.457895,0,758.530263,79.244737,0
01/29/2022 09:00:00 PM,01/29/2022 09:59:59 PM,80.032613,1.271795,310.428205,25.169231,0,758.934615,82.792308,0
01/29/2022 10:00:00 PM,01/29/2022 10:59:59 PM,73.452277,1.05641,310.58718,24.910256,0,759.146154,83.366667,0
01/29/2022 11:00:00 PM,01/29/2022 11:59:59 PM,67.291113,1.118421,311.044737,24.665789,0,758.966447,84.163158,0
01/30/2022 12:00:00 AM,01/30/2022 12:59:59 AM,63.903083,0.884615,312.94359,24.320513,0,758.517308,85.184615,0
01/30/2022 01:00:00 AM,01/30/2022 01:59:59 AM,61.000709,0.84359,312.984615,23.858974,0,757.967308,86.871795,0
01/30/2022 02:00:00 AM,01/30/2022 02:59:59 AM,59.343204,0.823684,307.436842,24.168421,0,757.415132,86.352632,0
01/30/2022 03:00:00 AM,01/30/2022 03:59:59 AM,59.323541,1.513158,312.2,24.589474,0,757.261184,84.584211,0
01/30/2022 04:00:00 AM,01/30/2022 04:59:59 AM,61.203644,1.14359,310.615385,24.625641,0,757.417308,82.541026,0
01/30/2022 05:00:00 AM,01/30/2022 05:59:59 AM,63.28027,1.164103,311.410256,24.505128,0,757.838462,84.164103,0
01/30/2022 06:00:00 AM,01/30/2022 06:59:59 AM,65.296553,0.963158,312.981579,24.628947,0,758.425658,83.839474,5.171053
01/30/2022 07:00:00 AM,01/30/2022 07:59:59 AM,67.109625,1.284615,309.364103,25.830769,0,759.005769,79.907692,63.512821
01/30/2022 08:00:00 AM,01/30/2022 08:59:59 AM,68.17054,1.841026,305.246154,27.738462,0,759.644231,71.764103,117.051282
01/30/2022 09:00:00 AM,01/30/2022 09:59:59 AM,70.341764,2.224324,309.294595,29.27027,0,759.979054,62.610811,182.140541
01/30/2022 10:00:00 AM,01/30/2022 10:59:59 AM,73.609255,2.546154,305.997436,30.215385,0,759.95,59.423077,552.628205
01/30/2022 11:00:00 AM,01/30/2022 11:59:59 AM,77.304897,1.961538,302.758974,31.210256,0,759.530769,57.946154,588.78718
01/30/2022 12:00:00 PM,01/30/2022 12:59:59 PM,78.050648,1.881579,305.176316,32.118421,0,758.808553,53.460526,684.818421
01/30/2022 01:00:00 PM,01/30/2022 01:59:59 PM,79.130357,1.735897,292.192308,33.292308,0,758.057692,48.238462,747.264103
01/30/2022 02:00:00 PM,01/30/2022 02:59:59 PM,86.016204,1.523077,292.517949,33.602564,0,757.378846,46.128205,626.782051
01/30/2022 03:00:00 PM,01/30/2022 03:59:59 PM,92.121002,1.413158,280.694737,32.278947,0,757.036184,50.286842,438.536842
01/30/2022 04:00:00 PM,01/30/2022 04:59:59 PM,96.93739,1.476316,291.544737,30.742105,0,756.996711,54.460526,127.368421
01/30/2022 05:00:00 PM,01/30/2022 05:59:59 PM,99.498935,1.7,304.551282,28.882051,0,757.225,58.797436,61.594872
01/30/2022 06:00:00 PM,01/30/2022 06:59:59 PM,98.913393,1.582051,303.748718,26.941026,0,757.632692,67.14359,1.066667
01/30/2022 07:00:00 PM,01/30/2022 07:59:59 PM,92.974172,1.610526,306.334211,25.997368,0,758.311184,74.197368,0
01/30/2022 08:00:00 PM,01/30/2022 08:59:59 PM,87.568919,1.658974,307.664103,25.582051,0,758.844231,76.671795,0
01/30/2022 09:00:00 PM,01/30/2022 09:59:59 PM,83.983604,1.407692,306.871795,25.302564,0,759.159615,78.789744,0
01/30/2022 10:00:00 PM,01/30/2022 10:59:59 PM,77.57973,1.336842,305.684211,25.055263,0,759.09079,80.139474,0
01/30/2022 11:00:00 PM,01/30/2022 11:59:59 PM,71.752202,1.184211,312.66579,24.902632,0,758.901316,81.507895,0
01/31/2022 12:00:00 AM,01/31/2022 12:59:59 AM,67.036539,1.207692,312.738462,24.84359,0,758.5,83.266667,0
01/31/2022 01:00:00 AM,01/31/2022 01:59:59 AM,63.31253,0.930769,308.105128,24.689744,0,757.978846,84.753846,0
01/31/2022 02:00:00 AM,01/31/2022 02:59:59 AM,60.676749,0.8,313.818421,24.544737,0,757.51579,85.760526,0
01/31/2022 03:00:00 AM,01/31/2022 03:59:59 AM,60.628176,0.533333,305.75641,24.279487,0,757.240385,88.012821,0
01/31/2022 04:00:00 AM,01/31/2022 04:59:59 AM,61.294392,0.561538,229.689744,23.969231,0,757.323077,88.569231,0
01/31/2022 05:00:00 AM,01/31/2022 05:59:59 AM,60.953109,0.465789,262.323684,23.815789,0,757.596711,90.515789,0
01/31/2022 06:00:00 AM,01/31/2022 06:59:59 AM,59.76245,0.531579,215.921053,23.965789,0,758.04079,89.568421,7.684211
01/31/2022 07:00:00 AM,01/31/2022 07:59:59 AM,57.846307,0.328205,125.376923,24.476923,0,758.667308,89.251282,53.858974
01/31/2022 08:00:00 AM,01/31/2022 08:59:59 AM,55.790317,1.14359,319.58718,27.128205,0,759.198077,79.702564,76.017949
01/31/2022 09:00:00 AM,01/31/2022 09:59:59 AM,54.635934,0.592105,216.818421,29.044737,0,759.209211,69.665789,92.821053
01/31/2022 10:00:00 AM,01/31/2022 10:59:59 AM,55.323219,0.874359,185.802564,30.8,0,758.846154,65.053846,401.376923
01/31/2022 11:00:00 AM,01/31/2022 11:59:59 AM,59.684983,1.102564,202.653846,31.823077,0,758.384615,61.230769,770.948718
01/31/2022 12:00:00 PM,01/31/2022 12:59:59 PM,64.950173,1.281579,205.555263,31.978947,0,757.721053,61.560526,743.118421
01/31/2022 01:00:00 PM,01/31/2022 01:59:59 PM,66.206464,1.247368,208.692105,31.536842,0,757.101316,61.242105,572.131579
01/31/2022 02:00:00 PM,01/31/2022 02:59:59 PM,68.869792,1.238462,219.728205,31.866667,0,756.421154,59.820513,599.653846
01/31/2022 03:00:00 PM,01/31/2022 03:59:59 PM,77.901867,0.95641,252.964103,31.858974,0,755.976923,60.005128,420.935897
01/31/2022 04:00:00 PM,01/31/2022 04:59:59 PM,85.322607,1.210526,285.263158,30.276316,0,755.875658,64.623684,132.057895
01/31/2022 05:00:00 PM,01/31/2022 05:59:59 PM,88.046987,1.510256,296.584615,28.607692,0,756.086539,68.161538,58.661538
01/31/2022 06:00:00 PM,01/31/2022 06:59:59 PM,85.886104,2.135897,307.948718,26.646154,0,756.703846,76.233333,0.979487
01/31/2022 07:00:00 PM,01/31/2022 07:59:59 PM,78.827798,2.192105,308.036842,26.184211,0,757.318421,78.026316,0
01/31/2022 08:00:00 PM,01/31/2022 08:59:59 PM,70.845593,2.007895,314.247368,25.902632,0,757.951974,78.855263,0
01/31/2022 09:00:00 PM,01/31/2022 09:59:59 PM,68.430655,1.605128,317.794872,25.620513,0,758.376923,81.015385,0
01/31/2022 10:00:00 PM,01/31/2022 10:59:59 PM,66.972726,1.546154,313.25641,25.44359,0,758.351923,81.661538,0
01/31/2022 11:00:00 PM,01/31/2022 11:59:59 PM,62.292557,0.921053,308.307895,25.3,0,757.969737,83.226316,0
